track_id,title,artist,duration,tempo,loudness,key,mode,time_signature,danceability,energy
TRAYFBF128F92C52AB,Almost Grown,Jesse Malin,211.85261,141.271,-9.417,11,1,5,0.0,0.0
TRAYFDY12903CBFA01,The Ocean (Live Version),Zebra,299.93751,120.599,-9.557,9,1,4,0.0,0.0
TRAYFGL128F9349397,Bonnie Kate / Jennie's Chickens (medley),Kevin Burke,186.53995,112.016,-18.03,10,1,4,0.0,0.0
TRAYFIV128F429E381,Momento De Amor,Pery Ribeiro,270.34077,107.606,-7.484,8,1,3,0.0,0.0
TRAYFKN128F148C55A,Intro,Erick Sermon,34.08934,185.553,-11.851,0,0,3,0.0,0.0
TRAYFMQ128F4265974,Orbit,Megadrums,276.03546,129.318,-17.846,11,1,1,0.0,0.0
TRAYFNG128F4230976,I'll Be There For You (Alternate Mix),The Chinese,357.51138,69.272,-12.338,2,1,1,0.0,0.0
TRAYFNV128F421A865,Nobody To Blame,Deborah Coleman,230.60853,140.444,-5.046,5,1,4,0.0,0.0
TRAYFPK128E07850DC,Stratus (EP Version),Moments In Grace,254.4322,92.222,-5.026,8,1,3,0.0,0.0
TRAYFXH128F92E20F8,Te extraño porque te extraño,Carlos Baute,210.6771,105.01,-4.757,1,1,4,0.0,0.0
TRAYGBT12903CF5DF0,Mutations,Salt The Wound,151.09179,144.678,-5.419,1,0,5,0.0,0.0
TRAYGEK12903D0F307,Burbullas A Grella,Xose Manuel Budiño,235.54567,133.191,-3.508,6,0,5,0.0,0.0
TRAYGHE12903CD213E,What Evil Lurks,The Prodigy,265.76934,0.0,-9.259,10,0,3,0.0,0.0
TRAYGKQ128F932F520,Sample Track 18,Simon Harris,185.62567,102.976,-15.686,1,1,3,0.0,0.0
TRAYGLA12903CB6576,FRL. Nicol,Der Plan,123.19302,185.266,-14.923,2,1,4,0.0,0.0
TRAYGNF128F934C350,Percutindo,Djalma Correa,285.88363,133.227,-18.696,0,1,4,0.0,0.0
TRAYGQU128F934B4F5,Fuck You,Norther,122.72281,200.06,-3.779,6,0,4,0.0,0.0
TRAYGVP128F425EE25,Eu E A Brisa (2000 Digital Remaster),Maysa,167.67955,87.294,-10.204,10,1,5,0.0,0.0
TRAYGWA128F421FFD5,Stereophonic Presentation - Process And Passion_ Pt. 4,Roger Reynolds,158.24934,42.696,-21.49,2,1,4,0.0,0.0
TRAYGYF128F930CA01,Clothes Of Sand,Solas,255.97342,87.848,-9.758,11,0,4,0.0,0.0
TRAYGYF12903CBE1D6,Nie Wieder (Toktok RMX),Pyranja,317.09995,85.989,-12.367,6,0,4,0.0,0.0
TRAYGYH128F9314B66,Fathom Five,Mira,277.99465,101.773,-15.033,0,0,7,0.0,0.0
TRAYGYY128F92CB1CE,Please Come Back To Me - Live,Albert King,668.62975,86.702,-11.403,9,1,1,0.0,0.0
TRAYHDA128F4265CCC,Alexander's Ragtime Band,Ray Conniff;Billy Butterfield,132.8322,89.148,-9.723,10,1,4,0.0,0.0
TRAYHDU128F42942CA,Freak Break,Lady Saw,272.69179,90.184,-7.198,0,0,4,0.0,0.0
TRAYHEC12903CEC366,Banjoreno,Dixieland Jug Blowers,193.56689,126.881,-14.175,5,1,4,0.0,0.0
TRAYHQD128F930F4F2,Studio Gangster,5th Ward Boyz,245.99465,165.779,-6.565,6,0,4,0.0,0.0
TRAYHQX128F427617F,Timeless Spirals,Daniel Kobialka,703.9473,107.684,-21.031,9,1,4,0.0,0.0
TRAYHSH128F92E4A6F,Solemn,Scott Glasgow,85.15873,42.183,-28.158,11,1,1,0.0,0.0
TRAYHSN128F427E065,Oh! Doctor,Luis Alberto Spinetta,143.62077,172.326,-16.21,9,1,7,0.0,0.0
TRAYHUO128F42222C2,the Cool Down,Soul Ballet,330.37016,108.023,-7.335,0,1,3,0.0,0.0
TRAYHUS128F9348A7A,I Like,Scheich,344.81587,90.01,-7.746,11,1,5,0.0,0.0
TRAYHUT128F421F870,Time Is/Time Was,Brian Keane,158.53669,123.852,-14.377,7,0,3,0.0,0.0
TRAYHYA12903D15D6A,Tokyo Freeze,iTAL tEK,293.09342,102.347,-9.298,11,0,5,0.0,0.0
TRAYHZU12903CF0DFC,Praises,Andrae Crouch,269.26975,127.91,-14.316,3,1,5,0.0,0.0
TRAYIAM128F4247417,I Luv Dat Too,D.O.W.N.,226.69016,90.997,-8.329,11,1,4,0.0,0.0
TRAYICL128F1460287,So In Love,Renee Rosnes,396.32934,100.89,-19.697,7,0,4,0.0,0.0
TRAYICR128F4282520,Doesn't Get Much Better,Kyle Riabko,211.53914,102.034,-4.618,11,0,4,0.0,0.0
TRAYIFW12903CA9F1B,Al Final,KALIMBA,297.63873,65.246,-5.985,10,1,4,0.0,0.0
TRAYIND12903CB7B05,Help Me Make It Through the Night,Charley Pride,172.09424,76.98,-13.551,0,1,4,0.0,0.0
TRAYITB128F145EF28,The Beat Of My Heart,Eliane Elias,138.39628,83.219,-21.304,10,0,4,0.0,0.0
TRAYIUG12903CC7E3C,Camino,Gipsy Kings,303.09832,91.846,-11.273,2,0,4,0.0,0.0
TRAYIUY128F4289952,Stir The Gift,Deitrick Haddon,199.07873,139.543,-7.077,7,1,4,0.0,0.0
TRAYJCD128F42802B4,La Prétention De Rien,Pascal Obispo,237.63546,130.026,-6.709,9,0,4,0.0,0.0
TRAYJCG12903D081C4,Make My Home Where I Hang My Hat,Johnny Copeland,206.00118,94.552,-13.03,5,1,4,0.0,0.0
TRAYJDF128F426B0DE,Maybe,Janis Joplin,246.72608,151.717,-12.494,8,1,3,0.0,0.0
TRAYJDF128F428A9C1,Backwater Blues,Sonny Terry / Brownie McGhee,383.16363,117.106,-17.516,4,1,3,0.0,0.0
TRAYJDG128F92F2DA8,Who R Ya,Sick On The Bus,178.65098,181.573,-3.977,7,1,4,0.0,0.0
TRAYJFZ128F424ED48,Without Him (Ryman Gospel Reunion Version),Mylon LeFevre,146.9122,208.304,-11.899,7,1,3,0.0,0.0
TRAYJHF128F4294CB8,Smile,K'Naan,249.12934,163.44,-8.138,4,0,3,0.0,0.0
TRAYJLA128F4267A6A,They Have a Name,The Chap,145.50159,149.978,-12.919,8,1,4,0.0,0.0
TRAYJMK128F9300253,Let's Make Love,JC Lodge,217.65179,168.135,-6.379,1,1,4,0.0,0.0
TRAYJOF128F92F9EEA,Cry,Kelly Clarkson,214.5171,142.137,-4.256,10,1,3,0.0,0.0
TRAYJOQ128F42AD10C,Wish I Hadn't Called Home,Dale Hawkins,114.65098,42.897,-14.359,2,1,4,0.0,0.0
TRAYJPA12903CC54B4,I'm Still In Love With You,T-Bone Walker,171.83302,81.073,-16.964,1,1,1,0.0,0.0
TRAYJXD128F9307BE6,Punkrock Livin',The Products,117.2371,169.801,-5.984,4,1,1,0.0,0.0
TRAYJXO128F4228ECC,When He Was On The Cross [I Was On His Mind],The Florida Boys,210.88608,70.286,-10.849,8,1,4,0.0,0.0
TRAYKCV128F9341943,I'm Thinking Tonight Of My Blue Eyes,Dolly Parton,171.80689,168.897,-15.149,7,1,4,0.0,0.0
TRAYKDG128F4215DD2,Happy Halloween Anniversary,Dr. Elmo,151.84934,65.637,-10.649,9,1,4,0.0,0.0
TRAYKGV12903CAA787,It Ain't No Use,Z.Z. Hill,189.46567,87.009,-18.22,0,1,4,0.0,0.0
TRAYKHZ128F145289F,Caviglia,The Mars Volta,165.72036,203.314,-20.934,2,1,5,0.0,0.0
TRAYKKU12903CD21CB,Mad About the Boy,The Radio Dept,207.20281,124.968,-11.953,2,1,4,0.0,0.0
TRAYKOC128F930D2B8,Cryin',Aerosmith,308.76689,105.804,-3.947,9,1,3,0.0,0.0
TRAYKRH12903C9D2F5,Los Brillantes Ojos del Angel (sparked Angel Eyes),Todos,224.39138,154.048,-14.79,9,0,4,0.0,0.0
TRAYKTU128F934C82A,Mean Streak,Y&T,285.1522,165.712,-9.462,4,1,4,0.0,0.0
TRAYKVH128F42AC993,Mass Destruction,Faithless,259.86567,88.74,-5.509,7,1,4,0.0,0.0
TRAYKVV12903CC6B9F,Silver Bells,Fontaine Sisters,199.00036,84.138,-7.35,7,1,1,0.0,0.0
TRAYKZI128F932B9E8,We're Always Losing Blood,Evergreen Terrace,241.44934,158.976,-3.862,4,1,4,0.0,0.0
TRAYLCC128F93477EC,Yoga de Sensualite,David & Steve Gordon,480.80934,89.977,-12.162,6,1,4,0.0,0.0
TRAYLCK128F933C422,Morning at the hotel,Zbigniew Preisner,146.46812,82.264,-16.891,0,1,5,0.0,0.0
TRAYLEA128F42B9487,Letter To The King,The Game / Nas,345.59955,104.666,-8.216,4,0,1,0.0,0.0
TRAYLGZ12903CAA1A1,Polles Fores,Giorgos Tsalikis,78.05342,166.93,-5.251,0,1,1,0.0,0.0
TRAYLKH128F427BCCC,When The Levee Breaks,W.A.S.P.,426.78812,144.252,-4.024,3,1,4,0.0,0.0
TRAYLOM12903CD2DF3,El Chisme De La Cuchara,Los Munequitos de Matanzas,184.21506,102.366,-12.99,1,1,3,0.0,0.0
TRAYLOZ12903CF2EBA,Summer Sands (feat. Carol Keogh),Sharon Shannon_ Carol Keogh,199.88853,85.999,-9.565,8,1,4,0.0,0.0
TRAYLQL128F92F0A86,Break My Mind,The Jordanaires,134.21669,131.395,-12.789,7,1,1,0.0,0.0
TRAYLQT128F425A4A6,God's Hands,The Oak Ridge Boys,154.8273,67.863,-14.535,5,1,3,0.0,0.0
TRAYLRS128F427FE81,Abstracted,Scar Symmetry,204.95628,97.687,-3.869,3,0,4,0.0,0.0
TRAYLRT128F42605AF,La La,The Verve Pipe,249.28608,87.146,-7.899,11,0,4,0.0,0.0
TRAYLSA12903CD02FC,T-Bone,T-Bone,164.70159,171.52,-5.819,7,1,1,0.0,0.0
TRAYMFR12903D09540,My Sweet Loving Man,Skeeter Davis,116.89751,130.196,-6.957,4,1,4,0.0,0.0
TRAYMGQ128F4273588,Gora Gora Badan,Daler Mehndi,237.92281,140.026,-3.819,3,0,4,0.0,0.0
TRAYMHX128F92DDC9E,Piroschka,Ruben Cossani,10.68363,68.798,-25.471,5,1,1,0.0,0.0
TRAYMIE12903D0FC68,Let The Good Times Roll,Beres Hammond Feat. Natural Black,223.4771,146.238,-4.845,4,0,4,0.0,0.0
TRAYMJB12903CB050F,Night Shift,Ashbrg,164.57098,94.234,-10.496,4,0,4,0.0,0.0
TRAYMKM128F4277046,Patterns,Simon & Garfunkel,182.56934,107.593,-14.299,7,1,4,0.0,0.0
TRAYMLB12903CC2A12,Rock N' Roll,Indica,461.11302,145.05,-7.546,0,1,4,0.0,0.0
TRAYMPF128F92F3362,Sheng Li Hu Huan,Steve Chou,217.91302,136.06,-6.902,0,1,4,0.0,0.0
TRAYMPS12903D1615D,See you on Sunday,The Charms,163.99628,84.017,-7.235,9,1,5,0.0,0.0
TRAYMXS128F1452986,Le plaisir de perdre (live 1989),Étienne Daho,261.22404,172.789,-9.816,2,1,4,0.0,0.0
TRAYMXW128F9308106,Wer Einmal 'A' Gesagt (What Does A Girl Do?),Marcie Blane,136.38485,86.708,-9.462,2,1,4,0.0,0.0
TRAYMYA128F4262C9D,Them No Care,Super Cat,215.66649,157.5,-7.616,6,1,4,0.0,0.0
TRAYNGT128F4262F7C,Lefkes Selides,Anna Meliti,208.50893,89.021,-9.405,2,0,4,0.0,0.0
TRAYNHB128F424240C,Trop De...,Ramses,156.76036,165.526,-8.988,2,1,4,0.0,0.0
TRAYNJN128F427A1AF,Bye Bye,Vilma Palma e Vampiros,344.86812,197.232,-7.088,6,1,4,0.0,0.0
TRAYNJP12903CB8144,The Milky Way,Ron Goodwin,185.46893,91.349,-17.84,0,1,4,0.0,0.0
TRAYNMC128F422E633,Dejaria Todo,Los Titanes,235.93751,92.884,-6.139,2,1,4,0.0,0.0
TRAYNME128F92D1328,Diamond In The Rough,Syl Johnson,176.74404,144.344,-8.242,4,0,4,0.0,0.0
TRAYNUG12903CD0FA4,Resilience,Pariah,501.83791,170.063,-6.217,2,1,4,0.0,0.0
TRAYNVX128F933091B,Ojú!!! (Nettlephonic Remix),Las Niñas,203.02322,99.551,-5.518,11,0,4,0.0,0.0
TRAYNXO128F9321E48,Denise (Jeremy Carlstedt Funk Variation),Chico Hamilton,270.602,88.98,-8.264,6,0,4,0.0,0.0
TRAYOAE128F4238D42,Have U Own Things,Chico,179.09506,127.839,-7.91,10,0,3,0.0,0.0
TRAYOHO128F4242F5D,The Three X's,Electric O & Ishkan,304.09098,88.985,-9.464,6,1,4,0.0,0.0
TRAYOQF128F930FF35,Let's Stay Together (Together Forever),RUN-DMC Featuring Jagged Edge,197.77261,108.069,-8.689,2,0,4,0.0,0.0
TRAYOQI128F92F0967,To the Lions,Converge,220.49914,110.631,-3.884,8,1,4,0.0,0.0
TRAYOXN128E07926A8,The Only One I Trust,City High,256.33914,92.922,-10.426,2,0,3,0.0,0.0
TRAYPBZ12903CAED8E,Head Hunter,Johnny Otis,182.46485,141.662,-12.418,10,0,4,0.0,0.0
TRAYPEF128F421F58B,Waltzing Matilda,Leon Berry,171.59791,123.816,-9.612,3,1,4,0.0,0.0
TRAYPEN128F42617AB,E-mail From Nigeria,Dr. Elmo,203.78077,97.972,-13.557,5,0,5,0.0,0.0
TRAYPFH128E07937C3,Slaves & Bulldozers,Soundgarden,415.81669,131.272,-9.306,0,1,4,0.0,0.0
TRAYPHG128F42777D1,Los!,Vorstadtkinder,291.21261,179.82,-4.07,7,1,4,0.0,0.0
TRAYPIT128F92EEC7C,Saxambando,Leo Gandelman,119.09179,63.316,-12.998,5,0,1,0.0,0.0
TRAYPKR12903CF9519,Ven a Mi,David Saylor,252.13342,124.062,-6.143,11,0,4,0.0,0.0
TRAYPMR128E0785DD1,Loverman,Nick Cave & The Bad Seeds,382.01424,137.589,-7.971,5,0,4,0.0,0.0
TRAYPVE128F1483832,No Angel (radio/album),Milk Inc.,239.82975,140.972,-6.263,1,0,4,0.0,0.0
TRAYPXP12903CD8D45,Conquer Me,Delroy Wilson,180.53179,151.498,-9.068,8,1,4,0.0,0.0
TRAYPZB12903CE763B,Nordfjorloftet,YGGDRASIL,190.69342,132.261,-14.636,11,1,1,0.0,0.0
TRAYQAI12903CBDD3D,Push Push,Kat Deluna / Akon,188.96934,130.073,-4.87,11,0,4,0.0,0.0
TRAYQAN128F146247B,Bonus Beats (2002 Digital Remaster),N.W.A.,183.14404,96.171,-9.385,0,1,4,0.0,0.0
TRAYQCQ12903C99425,Across The Universe,6CycleMind,267.38893,74.068,-7.604,1,1,4,0.0,0.0
TRAYQDZ128F9313C8F,Where Would You Start? (From Harry),Catherine Howe,257.14893,121.452,-14.166,9,1,4,0.0,0.0
TRAYQEY128F93145DC,Chateau Strut,Doyle Bramhall,235.59791,147.066,-8.693,1,1,4,0.0,0.0
TRAYQKQ128F1491182,Kill Niggaz,Slick Rick,169.69098,92.551,-6.669,4,1,3,0.0,0.0
TRAYQLF128F933B4EF,Breakin' Dishes,Rihanna,199.6273,127.908,-6.194,11,0,4,0.0,0.0
TRAYQLP128F92FA224,Check On It,Beyoncé feat. Slim Thug,211.17342,110.695,-4.293,11,0,5,0.0,0.0
TRAYQNQ128E078D258,We Heart Billville (LP Version),The Firesign Theatre,108.25098,57.308,-17.074,2,1,4,0.0,0.0
TRAYQSZ12903CDCFCB,Gut Rot,Fudge Tunnel,235.7024,80.624,-12.422,9,1,5,0.0,0.0
TRAYQYT12903CB654D,Was Ich Von Mir Denke,Der Plan,213.91628,99.348,-17.241,11,0,4,0.0,0.0
TRAYRFK128F4240A7F,Te Ando Buscando,Los Muñequitos De Matanzas,301.19138,91.943,-11.133,10,0,5,0.0,0.0
TRAYRFX128F425DF7A,Suar Agung,Megadrums,314.17424,104.803,-18.674,6,1,1,0.0,0.0
TRAYRNU12903CC63F4,La Montanara,Maria & Margot Hellwig/Thomas Lehrberger,192.78322,84.22,-9.252,5,1,3,0.0,0.0
TRAYRPF12903CAB6FB,A una mamita,Carlos Embales - Cutumba,418.2722,98.377,-16.292,1,1,3,0.0,0.0
TRAYRPQ128F428DCC8,That's The Way It Is,Sun Yan-Zi,215.53587,86.06,-7.547,1,1,5,0.0,0.0
TRAYRQK128F9346118,The Universe is in the Oven,Cobra Killer,233.40363,97.433,-6.857,2,1,4,0.0,0.0
TRAYRWJ128F425FE5D,Wind And Water,Michael Gettel,308.87138,152.935,-15.941,6,0,4,0.0,0.0
TRAYRWL128F932B305,Barsanova Brown (Album Version),Eddie Cano,129.12281,124.726,-13.259,5,0,5,0.0,0.0
TRAYRXY128F1494819,Smoke! Smoke! Smoke! (That Cigarette),Tex Williams,174.73261,84.851,-11.992,9,1,5,0.0,0.0
TRAYRYG128F429C61A,Round and Round ( LP Version ),Prince & Tevin Campbell,235.78077,107.469,-10.485,7,1,4,0.0,0.0
TRAYSAL128F4227A1D,Florida By the Sea - The Cocoanuts,The Marx Brothers,128.23465,91.722,-12.73,8,1,3,0.0,0.0
TRAYSAO128F422AF64,Take Me Down To LA,Lynette Schultz,250.98404,154.734,-7.911,9,1,1,0.0,0.0
TRAYSCQ128F933BA66,Winding Down Again,The Cannanes,188.31628,161.045,-12.704,7,1,4,0.0,0.0
TRAYSDT128F42A5B9B,Aceite,Pantanito,51.12118,112.995,-7.622,11,0,4,0.0,0.0
TRAYSJV128F42733CE,Domingo Valdovinos,Los Originales De San Juan,181.86404,112.442,-8.196,7,1,3,0.0,0.0
TRAYSLA128F9303069,Mood Ring,Paul Thorn,236.53832,159.894,-8.146,7,1,4,0.0,0.0
TRAYSMO128F9318E7C,Absolute,The Fray,227.082,140.577,-5.432,3,1,4,0.0,0.0
TRAYSMW128F1468307,We Have All The Time In The World,Fun Lovin' Criminals,221.33506,91.833,-9.472,9,1,4,0.0,0.0
TRAYSPP12903CEB12F,Smpty spaces missing units,Pitch Black,379.66322,106.683,-20.269,1,1,1,0.0,0.0
TRAYSRH128F4297FAA,It Won't Rain Always,Janet Paschal/Charlotte Ritchie/David Phelps,202.4224,103.47,-24.057,4,1,4,0.0,0.0
TRAYSTC128F92F526B,The Anniversary Waltz,The Fureys,240.74404,89.236,-18.302,11,0,3,0.0,0.0
TRAYSUA128F9338AD8,Amor De Juventud,Pedro Aznar,368.3522,127.279,-16.223,7,1,4,0.0,0.0
TRAYSVT12903CA4037,Bambenella d' 'o mercato,Gloriana,196.30975,112.681,-14.441,10,0,4,0.0,0.0
TRAYTDZ128F93146E3,Mary Had A Little Lamb,Stevie Ray Vaughan And Double Trouble,166.73914,122.546,-14.373,8,1,4,0.0,0.0
TRAYTED128F9355224,Matti Ja Teppo,Jope Ruonansuu,216.63302,127.968,-7.714,4,0,4,0.0,0.0
TRAYTME128F423DC95,Ain't No Right ( LP Version ),Jane's Addiction,214.54322,139.211,-10.451,11,1,4,0.0,0.0
TRAYTMN128F9336B51,Heavy Waist Line,Tyrone Taylor,161.61914,102.637,-11.879,11,0,5,0.0,0.0
TRAYTMR128F92FF07C,Andale,Los Traileros Del Norte,152.89424,94.895,-8.263,0,1,4,0.0,0.0
TRAYTMY12903CE4E5A,Brighten Your Night With My Day,James Taylor,153.28608,79.499,-26.024,9,1,4,0.0,0.0
TRAYTNG128F92F9F64,Bumbling Along,Nino Nardini,33.20118,88.678,-8.837,0,1,1,0.0,0.0
TRAYTNL12903CD2D19,La vida (Jp Candela & Vlada Asanin club mix),Carlos Jimenez_ J Elvira_ Oliversam,367.46404,0.0,-11.861,5,0,3,0.0,0.0
TRAYTOM128F422B08C,So Ist Das Nun Mal,Andreas Dorau,312.94649,84.994,-11.188,7,1,1,0.0,0.0
TRAYTRC128F9352E61,Happy To Meet & Sorry To Part,Séamus Ennis,150.56934,130.402,-17.17,1,1,4,0.0,0.0
TRAYTSJ12903CF09F4,Travelin' Blues,Roy Brown,229.51138,159.356,-15.93,1,1,3,0.0,0.0
TRAYTUZ128F4258057,Pleas Made Against Stasis,AZ,134.81751,36.802,-24.904,0,0,1,0.0,0.0
TRAYTWH128F42AE5B0,Het Spongebob Squarepants Lied,Spongebob Squarepants,144.61342,125.261,-8.597,7,1,4,0.0,0.0
TRAYTYA128F935F895,Big Leg Woman Gets My Pay,Blind Boy Fuller,162.29832,172.703,-18.745,2,0,4,0.0,0.0
TRAYUCR128E078EE0F,Aneurysm,Nirvana,271.69914,137.231,-4.734,7,1,4,0.0,0.0
TRAYUCR128F92E574F,Interplanetary Party,Santana,246.72608,84.014,-4.146,9,0,1,0.0,0.0
TRAYUDA128F93576ED,So Do I,Arthur Tracy,165.642,123.924,-19.212,0,1,7,0.0,0.0
TRAYUEL128F4290B28,Lost,Roger Sanchez,532.37506,127.929,-11.049,7,0,5,0.0,0.0
TRAYUID128EF340775,Someday My Luck Will Change,"Clarence ""Gatemouth"" Brown",333.37424,89.015,-9.888,5,0,3,0.0,0.0
TRAYUKJ128F933143E,Ma Zui,Candy Lo,247.58812,105.78,-8.006,2,1,4,0.0,0.0
TRAYUKR128F9344BB4,Ulan Bator Girls,Leningrad Cowboys,195.5522,169.938,-7.497,9,1,4,0.0,0.0
TRAYULR128F9311951,Eager (Live),Pete Philly & Perquisite,269.40036,104.57,-7.307,11,0,4,0.0,0.0
TRAYUNC128F92DE84B,In The Midnight Hour,Cross Country,193.64526,81.95,-13.485,4,1,1,0.0,0.0
TRAYUNU128F4281E53,The Roof Song,Mr Brown,266.44853,79.993,-7.176,11,1,4,0.0,0.0
TRAYUOU128F9312994,Ride The Storm,Epitaph,247.14404,81.887,-5.67,4,0,4,0.0,0.0
TRAYUSC12903C93E24,Marie Marie,Wendo Kolosoy,397.76608,81.249,-6.819,0,1,3,0.0,0.0
TRAYUTE12903CE525F,Vos plaintes_ vos regrets_ augmentent mon supplice,Juan Diego Flórez / Orquesta Sinfónica de Madrid / Jesús López-Cobos,35.44771,70.886,-22.694,7,1,7,0.0,0.0
TRAYUTH128F423A5CF,Nothing But Sky [Outro] (Album Version),Jaci Velasquez,62.27546,104.064,-7.255,10,1,4,0.0,0.0
TRAYUWU128F423F66D,Mississippi Boweavil Blues,Charley Patton,191.11138,114.177,-14.873,6,1,7,0.0,0.0
TRAYUXO12903C99CBF,You Found Me,The Fray,240.56118,151.983,-6.093,11,1,4,0.0,0.0
TRAYVCS12903CE1ED8,Excerpt Of A Speech By Marcus Mosiah Garvey,Buju Banton,56.842,104.775,-21.569,1,1,5,0.0,0.0
TRAYVDG128F92D09F3,Any Wich Way (Freedom Must Come),Manjul,226.21995,155.012,-11.675,1,1,4,0.0,0.0
TRAYVLL128F9335B7A,Se Viene,Bersuit Vergarabat,220.29016,148.412,-3.935,7,1,4,0.0,0.0
TRAYVMU128F92EC210,King Of Pain,The Police,318.01424,86.693,-5.03,7,1,5,0.0,0.0
TRAYVNF128F42986EC,Open (Koobas Koobatronmix),Dub Pistols feat. TK & JMS,238.18404,108.998,-6.357,1,0,4,0.0,0.0
TRAYVOO128F4270AEB,Shine On Your Shoes,Jerry Lewis,136.93342,71.913,-10.386,3,1,4,0.0,0.0
TRAYVTC128F92F29D5,All Night Long,Warrant,161.54077,94.401,-5.244,1,1,4,0.0,0.0
TRAYVVA128EF35F592,The Mystery Epoch,Loop Guru,70.26893,109.319,-13.798,9,1,7,0.0,0.0
TRAYWCQ128F149481D,Wild Card,Tex Williams,140.79955,150.486,-12.271,0,1,1,0.0,0.0
TRAYWDO128F426DD31,The Firebird/Apparition de L'Oiseau de Feu_ poursuivi par Ivan Tsarévitch,Columbia Symphony Orchestra;Igor Stravinsky,135.88853,71.998,-22.177,4,0,1,0.0,0.0
TRAYWEU128F427567F,Amazing Grace,Jo-El Sonnier,192.67873,123.472,-10.73,0,1,3,0.0,0.0
TRAYWHE128F92E9D6A,Three Hearts In A Tangle,Roy Drusky,167.70567,92.851,-23.611,10,1,1,0.0,0.0
TRAYWLI128F9300223,Erased,Annie Lennox,280.00608,167.997,-7.787,7,0,4,0.0,0.0
TRAYWLQ128F933E492,Captain Fury,Pumpkin Buzzard,56.29342,140.044,-6.621,2,1,4,0.0,0.0
TRAYWSL128F4222D80,Against My Will (LP Version),Brenda Lee,205.13914,118.297,-12.992,2,1,3,0.0,0.0
TRAYWSQ128F933F63A,She kills,Cirrus,210.05016,110.507,-6.827,4,1,4,0.0,0.0
TRAYWVM128F426520A,Stompin' at the Savoy,Ann Hampton Callaway;Laura Benanti;Michael Gruber;Everett Bradley,217.73016,194.039,-12.183,5,0,3,0.0,0.0
TRAYWVN128F42B972B,Holdin' On,Terry Callier,327.05261,95.861,-10.859,0,1,4,0.0,0.0
TRAYWWX128F92EEECF,Standing On The Corner,Percy Faith & His Orchestra,168.07138,124.246,-9.965,7,0,1,0.0,0.0
TRAYXBC128F427FDDB,Forever,Malefaction,53.36771,231.145,-4.135,7,1,4,0.0,0.0
TRAYXBT128F425C974,Coup De Lune (Remasterisé En 2007),Jacques Higelin,253.09995,120.356,-8.253,7,0,3,0.0,0.0
TRAYXCO128F93390C3,Go Tell It On The Mountain,Michelle Wright,171.4673,134.089,-6.234,7,1,4,0.0,0.0
TRAYXDI128F428CD9C,Skit #2 (Kanye West/Late Registration),Kanye West,31.32036,60.046,-12.368,1,1,1,0.0,0.0
TRAYXGR128F1458AD8,Je Vous Revois_ Madame (Flm ''Le Vagabond Bien Aimé''),Maurice Chevalier,178.99057,86.762,-17.321,4,1,7,0.0,0.0
TRAYXHL128F14961C6,Call On The Father,Beres Hammond,229.51138,155.769,-8.574,4,0,4,0.0,0.0
TRAYXLY128F92D074E,Amthran Na Bh Fiann (Ireland),The London Theatre Orchestra,175.59465,98.465,-13.826,10,1,4,0.0,0.0
TRAYXMP128F428ACCA,Colorblind,Hotwire,223.63383,125.367,-4.658,10,1,1,0.0,0.0
TRAYXMZ12903CAB146,Under The Bridges Of Paris,Percy Faith,166.05995,158.009,-21.141,0,1,3,0.0,0.0
TRAYXOJ128F4268D1A,Estroupele-Troupele. Muiñeira,Os Gaiteiros de Soutelo,152.94649,115.42,-12.36,8,1,3,0.0,0.0
TRAYXPL12903CC3D0D,Harda They Come,Gyptian,165.85098,155.112,-5.264,7,1,4,0.0,0.0
TRAYXPS128F422842E,Lightning Breaks,Plasmatics,168.25424,134.102,-5.936,0,1,4,0.0,0.0
TRAYXQU128F42618E9,Bruno Dika,Madilu System,395.04934,85.316,-3.878,2,1,1,0.0,0.0
TRAYXTP128F931CFB1,Salvation,John Van Tongeren,45.37424,150.111,-8.592,0,1,3,0.0,0.0
TRAYXXH128F933ABF7,We Got It (Cadillac),Toby Love featuring Julio Voltio,278.12526,121.004,-5.865,5,0,4,0.0,0.0
TRAYXZF128F425D645,A Boy Named Sue,Johnny Cash,216.81587,115.62,-6.021,10,1,4,0.0,0.0
TRAYXZX128F930F022,Nunca Sabras,KALIMBA,229.14567,77.722,-6.062,4,1,4,0.0,0.0
TRAYYAU128F92D58D0,Whiskey on the Fire,Aaron Watson,171.10159,130.985,-8.81,2,1,4,0.0,0.0
TRAYYBD128F9335F7A,Bee Sting Stings,Tullycraft,201.24689,137.54,-7.174,2,1,5,0.0,0.0
TRAYYCA128F422B2A1,bereit,Panzer AG,233.27302,0.0,-4.309,1,1,0,0.0,0.0
TRAYYCV128F92F4387,Funky Butt,Rockin' Dopsie_ Jr._ The Zydeco Twisters,212.87138,91.737,-8.112,7,1,4,0.0,0.0
TRAYYCY12903CBC3F2,Take Your Leave Of Me Baby,Doug MacLeod,267.59791,92.911,-12.529,7,1,4,0.0,0.0
TRAYYFF128F42450AF,Could You Be Love,Mariano Yanani,216.65914,103.952,-17.943,5,0,4,0.0,0.0
TRAYYGG128F1483C70,These Four Walls,Shawn Colvin,177.18812,165.597,-8.446,9,1,5,0.0,0.0
TRAYYGS128F1495E48,Guarare (Live At The Beacon Theatre),Ray Barretto,538.06975,98.453,-8.869,8,1,4,0.0,0.0
